time_s,joint_0_position,tau_box,tau_ass_total,tau_w,tau_meas_0
36.169183,-0.030784480846526595,,,,
36.169331,,,,,1.0600829124450684
36.169370,,,,-3.292577251719955,
36.169393,,,0.0,,
36.169398,,0.0,,,
36.171984,-0.03111564492807795,,,,
36.172125,,,,,1.1452585458755493
36.172151,,,0.0,,
36.172157,,0.0,,,
36.172163,,,,-3.353254256761107,
36.176087,-0.031524906208595875,,,,
36.176197,,,,,1.2918974161148071
36.176224,,0.0,,,
36.176229,,,,-3.4128112930831787,
36.176248,,,0.0,,
36.180747,-0.03182770762453788,,,,
36.180955,,,0.0,,
36.180960,,0.0,,,
36.180964,,,,,1.3546690940856934
36.180971,,,,-3.4706867399213635,
36.185330,-0.032200017544930966,,,,
36.185438,,,,,1.480652093887329
36.185443,,,,-3.5273703727748162,
36.185469,,,0.0,,
36.185474,,0.0,,,
36.189960,-0.032705552098855256,,,,
36.190087,,,0.0,,
36.190092,,0.0,,,
36.190097,,,,,1.5071711540222168
36.190102,,,,-3.583765880201101,
36.194927,-0.033135186561712285,,,,
36.195027,,,,,1.5706032514572144
36.195042,,,,-3.63951351763155,
36.195084,,,0.0,,
36.195089,,0.0,,,
36.200033,-0.033427601649402984,,,,
36.200151,,,0.0,,
36.200156,,0.0,,,
36.200161,,,,,1.5775868892669678
36.200166,,,,-3.6930244488900983,
36.205028,-0.033661294035057444,,,,
36.205218,,,,,1.5655173063278198
36.205223,,,,-3.7437416082727286,
36.205247,,,0.0,,
36.205252,,0.0,,,
36.209687,-0.03379831367314202,,,,
36.209768,,,0.0,,
36.209773,,0.0,,,
36.209777,,,,,1.5759421586990356
36.209783,,,,-3.790789069908585,
36.214963,-0.03382028475213517,,,,
36.215078,,,,,1.5709617137908936
36.215120,,0.0,,,
36.215126,,,,-3.8335248484916606,
36.215146,,,0.0,,
36.220163,-0.033814891850927765,,,,
36.220708,,,,,1.5033767223358154
36.220761,,,0.0,,
36.220767,,0.0,,,
36.220773,,,,-3.871593164991634,
36.226028,-0.033739990445269284,,,,
36.226135,,,,,1.4258235692977905
36.226158,,,0.0,,
36.226164,,0.0,,,
36.226169,,,,-3.905061031341476,
36.230164,-0.03367267904871753,,,,
36.230290,,,0.0,,
36.230295,,0.0,,,
36.230300,,,,,1.2449021339416504
36.230306,,,,-3.9341615435499553,
36.234892,-0.03343838745181781,,,,
36.234988,,,,,1.147964596748352
36.235015,,,0.0,,
36.235020,,0.0,,,
36.235025,,,,-3.9580942423755605,
36.239891,-0.03301574378682223,,,,
36.240004,,,0.0,,
36.240010,,0.0,,,
36.240015,,,,,1.011049509048462
36.240020,,,,-3.9751184029925737,
36.244878,-0.0326867768131702,,,,
36.245074,,,0.0,,
36.245079,,0.0,,,
36.245084,,,,,0.8218289613723755
36.245089,,,,-3.9871231019131192,
36.249516,-0.03205480868649439,,,,
36.249815,,,0.0,,
36.249820,,0.0,,,
36.249825,,,,,0.7603738307952881
36.249830,,,,-3.991667921352664,
36.254836,-0.031375902345605944,,,,
36.254943,,,,,0.6886920928955078
36.254960,,,0.0,,
36.254962,,0.0,,,
36.254964,,,,-3.9888228634223952,
36.260474,-0.0306366754060272,,,,
36.260654,,,,,0.637047290802002
36.260672,,,0.0,,
36.260674,,0.0,,,
36.260676,,,,-3.9783910814963503,
36.266249,-0.02977760621739489,,,,
36.266554,,,0.0,,
36.266560,,0.0,,,
36.266570,,,,,0.5895878672599792
36.266587,,,,-3.959625296526293,
36.270910,-0.029024197945011473,,,,
36.271037,,,,,0.46773388981819153
36.271041,,,,-3.9344384072343828,
36.271067,,,0.0,,
36.271072,,0.0,,,
36.274940,-0.02833470553878996,,,,
36.275084,,,,,0.3873659670352936
36.275110,,,0.0,,
36.275115,,0.0,,,
36.275120,,,,-3.9036641098353755,
36.279850,-0.027919851619982863,,,,
36.279998,,,,,0.07765040546655655
36.280022,,,0.0,,
36.280027,,0.0,,,
36.280031,,,,-3.870753050978085,
36.284901,-0.026929754905718653,,,,
36.285192,,,0.0,,
36.285207,,0.0,,,
36.285222,,,,,0.08647554367780685
36.285237,,,,-3.8289087590396567,
36.289524,-0.026193923496529763,,,,
36.289691,,,,,-0.21025949716567993
36.289715,,,0.0,,
36.289723,,0.0,,,
36.289729,,,,-3.7817309722912453,
36.294792,-0.0254810618517428,,,,
36.295068,,,0.0,,
36.295073,,0.0,,,
36.295084,,,,,-0.2806476950645447
36.295099,,,,-3.730161489533976,
36.299902,-0.02461260502026796,,,,
36.300004,,,0.0,,
36.300009,,0.0,,,
36.300013,,,,,-0.4660807251930237
36.300017,,,,-3.672969313039494,
36.304458,-0.02398982479935293,,,,
36.304703,,,0.0,,
36.304707,,0.0,,,
36.304712,,,,,-0.5682390332221985
36.304716,,,,-3.6132163902815715,
36.310915,-0.02315013010765095,,,,
36.311648,,,,,-0.7125343680381775
36.311740,,,,-3.5487923563599777,
36.311765,,0.0,,,
36.311784,,,0.0,,
36.314842,-0.022727885916818884,,,,
36.315345,,,,,-0.863397479057312
36.315368,,,0.0,,
36.315373,,0.0,,,
36.315378,,,,-3.4856282748265985,
36.320076,-0.022191791589385935,,,,
36.320505,,,,,-0.9111153483390808
36.320567,,,0.0,,
36.320572,,0.0,,,
36.320577,,,,-3.4219886085599085,
36.325180,-0.02174737658247896,,,,
36.325633,,,,,-1.0498595237731934
36.325712,,,0.0,,
36.325717,,0.0,,,
36.325732,,,,-3.358366098047228,
36.330130,-0.021389847206135824,,,,
36.330495,,,,,-1.1367430686950684
36.330518,,0.0,,,
36.330524,,,,-3.2962789570508133,
36.330543,,,0.0,,
36.335074,-0.02110602081296063,,,,
36.335499,,0.0,,,
36.335504,,,,,-1.2070978879928589
36.335508,,,,-3.236416268538923,
36.335531,,,0.0,,
36.339942,-0.020924859279807986,,,,
36.340205,,,,,-1.3330050706863403
36.340235,,,0.0,,
36.340240,,0.0,,,
36.340246,,,,-3.1801563677296234,
36.344874,-0.020828985480565134,,,,
36.345179,,,0.0,,
36.345184,,0.0,,,
36.345188,,,,,-1.3964215517044067
36.345193,,,,-3.127940055658501,
36.349849,-0.020801022289119304,,,,
36.350190,,0.0,,,
36.350194,,,,,-1.4776428937911987
36.350199,,,,-3.080484482988722,
36.350221,,,0.0,,
36.354860,-0.02081300651402466,,,,
36.355194,,,,,-1.4502966403961182
36.355199,,,,-3.0378914127824452,
36.355224,,,0.0,,
36.355229,,0.0,,,
36.361756,-0.020842367865042784,,,,
36.362090,,,,,-1.404436469078064
36.362148,,0.0,,,
36.362153,,,,-3.0001628663649726,
36.362171,,,0.0,,
36.365902,-0.020905285045795908,,,,
36.366380,,,,,-1.3103142976760864
36.366405,,,0.0,,
36.366410,,0.0,,,
36.366416,,,,-2.966789754815583,
36.369779,-0.02098038618853614,,,,
36.370212,,,,,-1.2488150596618652
36.370251,,,,-2.9377818985927457,
36.370270,,0.0,,,
36.370288,,,0.0,,
36.374830,-0.021069269189917535,,,,
36.375215,,,,,-1.0458046197891235
36.375252,,,,-2.912453043674115,
36.375270,,0.0,,,
36.375288,,,0.0,,
36.380298,-0.02150569471355427,,,,
36.380809,,,,,-0.95543372631073
36.380854,,,,-2.8948114995067824,
36.380881,,0.0,,,
36.380906,,,0.0,,
36.385418,-0.021862824615733897,,,,
36.385957,,,,,-0.7235128879547119
36.386014,,,,-2.882453678680652,
36.386036,,0.0,,,
36.386056,,,0.0,,
36.389980,-0.022239129277762094,,,,
36.390189,,,,,-0.48983561992645264
36.390214,,,,-2.8759020785063933,
36.390233,,,0.0,,
36.390238,,0.0,,,
36.395061,-0.022929021158147118,,,,
36.395362,,,,,-0.3215044140815735
36.395392,,0.0,,,
36.395397,,,,-2.8771079508731545,
36.395416,,,0.0,,
36.399794,-0.023467312593479384,,,,
36.400013,,,,,-0.14642487466335297
36.400044,,,,-2.884862846313254,
36.400062,,,0.0,,
36.400067,,0.0,,,
36.404759,-0.024167191327952208,,,,
36.405017,,,,,0.06373575329780579
36.405049,,0.0,,,
36.405053,,,,-2.9005024954039045,
36.405071,,,0.0,,
36.410349,-0.024909813797920802,,,,
36.410527,,,,,0.29723867774009705
36.410568,,,0.0,,
36.410573,,0.0,,,
36.410579,,,,-2.923904431088006,
36.414911,-0.025699973693347315,,,,
36.415153,,,,,0.3644796311855316
36.415180,,,0.0,,
36.415184,,0.0,,,
36.415189,,,,-2.9534521693639806,
36.419815,-0.026482743316748856,,,,
36.420011,,,,,0.4419565200805664
36.420016,,,,-2.9892853911643935,
36.420036,,,0.0,,
36.420041,,0.0,,,
36.425326,-0.027345008298689258,,,,
36.425553,,,,,0.42357534170150757
36.425573,,,0.0,,
36.425579,,0.0,,,
36.425585,,,,-3.0327622335205144,
36.429735,-0.028203877750239813,,,,
36.430078,,,,,0.48648229241371155
36.430103,,0.0,,,
36.430108,,,,-3.0811010437255537,
36.430126,,,0.0,,
36.434765,-0.02882585902282782,,,,
36.435079,,,,,0.6217235326766968
36.435107,,0.0,,,
36.435111,,,,-3.133191033560469,
36.435129,,,0.0,,
36.439786,-0.029449238454988116,,,,
36.440139,,,,,0.7832192182540894
36.440180,,,0.0,,
36.440185,,0.0,,,
36.440189,,,,-3.1886077250422735,
36.444938,-0.030016891241338505,,,,
36.445239,,,,,0.9878404140472412
36.445258,,0.0,,,
36.445263,,,,-3.246305574508802,
36.445281,,,0.0,,
36.450844,-0.030613306167461753,,,,
36.451219,,,,,1.0166923999786377
36.451245,,0.0,,,
36.451251,,,,-3.3056425742414453,
36.451268,,,0.0,,
36.454790,-0.0311358183733353,,,,
36.455105,,,,,1.1492273807525635
36.455128,,0.0,,,
36.455132,,,,-3.364856487139084,
36.455147,,,0.0,,
36.459783,-0.03156165783163897,,,,
36.460181,,,0.0,,
36.460186,,0.0,,,
36.460190,,,,,1.256028175354004
36.460195,,,,-3.423983506454025,
36.464745,-0.03202125285675939,,,,
36.465089,,,,,1.3058441877365112
36.465119,,,,-3.482710590960188,
36.465136,,,0.0,,
36.465140,,0.0,,,
36.469260,-0.03233503981219798,,,,
36.469571,,,,,1.4104433059692383
36.469597,,0.0,,,
36.469601,,,,-3.539511071735113,
36.469618,,,0.0,,
36.474385,-0.03264802781930955,,,,
36.474707,,,,,1.428132176399231
36.474712,,,,-3.5941121619039946,
36.474735,,,0.0,,
36.474741,,0.0,,,
36.479817,-0.032876926515001854,,,,
36.480035,,,,,1.4702833890914917
36.480055,,,0.0,,
36.480060,,0.0,,,
36.480065,,,,-3.6457310520386836,
36.484768,-0.03306148357854435,,,,
36.485252,,,0.0,,
36.485258,,0.0,,,
36.485263,,,,,1.4682670831680298
36.485269,,,,-3.6938663235954947,
36.490013,-0.033177530823044546,,,,
36.490291,,,0.0,,
36.490296,,0.0,,,
36.490301,,,,,1.4863535165786743
36.490306,,,,-3.7383883549220664,
36.494930,-0.033139181303347406,,,,
36.495285,,,0.0,,
36.495291,,0.0,,,
36.495297,,,,,1.4838367700576782
36.495303,,,,-3.7780352588477166,
36.499962,-0.033154161584479105,,,,
36.500063,,,,,1.4078259468078613
36.500087,,0.0,,,
36.500092,,,,-3.813680577483436,
36.500111,,,0.0,,
36.505012,-0.033031523016280956,,,,
36.506000,,,,,1.2895128726959229
36.506075,,,0.0,,
36.506089,,0.0,,,
36.506103,,,,-3.844388859021829,
36.510028,-0.03292126814715167,,,,
36.510522,,,0.0,,
36.510535,,0.0,,,
36.510549,,,,,1.1177247762680054
36.510564,,,,-3.8708556808417987,
36.515034,-0.03263684254273121,,,,
36.515263,,0.0,,,
36.515277,,,,,0.9897614121437073
36.515291,,,,-3.891668878048981,
36.515346,,,0.0,,
36.520017,-0.03226812788980974,,,,
36.520231,,,0.0,,
36.520245,,0.0,,,
36.520259,,,,,0.8849886059761047
36.520273,,,,-3.907014247577551,
36.524956,-0.031819318667104135,,,,
36.525093,,,0.0,,
36.525108,,0.0,,,
36.525122,,,,,0.7921550273895264
36.525138,,,,-3.9162820711639923,
36.529960,-0.03122629927137074,,,,
36.530096,,,0.0,,
36.530111,,0.0,,,
36.530126,,,,,0.6736750602722168
36.530142,,,,-3.9189992628861514,
36.534964,-0.030597726675084792,,,,
36.535103,,,0.0,,
36.535120,,0.0,,,
36.535135,,,,,0.5276434421539307
36.535151,,,,-3.9146012851320213,
36.539931,-0.02986289395130468,,,,
36.540070,,,0.0,,
36.540086,,0.0,,,
36.540101,,,,,0.4416372776031494
36.540116,,,,-3.9025863239156955,
36.544896,-0.029049964028557987,,,,
36.545030,,,0.0,,
36.545045,,0.0,,,
36.545059,,,,,0.37528711557388306
36.545075,,,,-3.883282146568379,
36.549977,-0.028346689763695313,,,,
36.550085,,,0.0,,
36.550100,,0.0,,,
36.550113,,,,,0.3027076721191406
36.550128,,,,-3.8573948714443023,
36.555069,-0.02764920787420356,,,,
36.555500,,,0.0,,
36.555515,,0.0,,,
36.555530,,,,,0.19527345895767212
36.555546,,,,-3.826118717901446,
36.559940,-0.026956319937592194,,,,
36.560151,,,,,-0.002600663574412465
36.560232,,,0.0,,
36.560247,,0.0,,,
36.560263,,,,-3.7890010831156538,
36.564597,-0.026207905092252678,,,,
36.564824,,,,,-0.09085831791162491
36.564905,,,0.0,,
36.564921,,0.0,,,
36.564937,,,,-3.746633513798337,
36.570386,-0.025555563783237766,,,,
36.570671,,,0.0,,
36.570687,,0.0,,,
36.570702,,,,,-0.2708015441894531
36.570732,,,,-3.6993781165472264,
36.575346,-0.024832116073117742,,,,
36.575846,,,0.0,,
36.575862,,0.0,,,
36.575878,,,,,-0.33982419967651367
36.575895,,,,-3.6479795297592363,
36.581298,-0.02420274452850477,,,,
36.581760,,,0.0,,
36.581776,,0.0,,,
36.581792,,,,,-0.45947644114494324
36.581808,,,,-3.593043609520134,
36.584871,-0.023529231088823727,,,,
36.585286,,,0.0,,
36.585301,,0.0,,,
36.585316,,,,,-0.5917567014694214
36.585331,,,,-3.535721082020611,
36.589562,-0.02300292387839682,,,,
36.589806,,,,,-0.6971114277839661
36.589831,,,0.0,,
36.589833,,0.0,,,
36.589835,,,,-3.477554711346009,
36.594964,-0.022513168553931248,,,,
36.595147,,,,,-0.7853623032569885
36.595227,,,0.0,,
36.595243,,0.0,,,
36.595259,,,,-3.4186905975648547,
36.600758,-0.022092721996834985,,,,
36.601152,,,,,-0.9295260906219482
36.601226,,,0.0,,
36.601240,,0.0,,,
36.601253,,,,-3.3597824534594234,
36.604875,-0.021689652565851494,,,,
36.605038,,,,,-0.9758344888687134
36.605116,,,0.0,,
36.605131,,0.0,,,
36.605145,,,,-3.30192952182736,
36.610025,-0.021430993044977545,,,,
36.610544,,,0.0,,
36.610559,,0.0,,,
36.610575,,,,,-1.1432427167892456
36.610591,,,,-3.245832306958117,
36.617094,-0.021145968229311817,,,,
36.617560,,,0.0,,
36.617573,,0.0,,,
36.617586,,,,,-1.2012685537338257
36.617601,,,,-3.1917289890576552,
36.620403,-0.021044102317616286,,,,
36.620848,,,0.0,,
36.620859,,0.0,,,
36.620871,,,,,-1.26682448387146
36.620881,,,,-3.1413577744262273,
36.624976,-0.020990173305542183,,,,
36.625082,,,,,-1.3206532001495361
36.625110,,,0.0,,
36.625114,,0.0,,,
36.625120,,,,-3.095277730579947,
36.630327,-0.020932848763078226,,,,
36.631026,,,0.0,,
36.631032,,0.0,,,
36.631040,,,,,-1.3846104145050049
36.631056,,,,-3.0529059098777305,
36.635155,-0.02094443351382007,,,,
36.635252,,,0.0,,
36.635260,,0.0,,,
36.635269,,,,,-1.3220340013504028
36.635279,,,,-3.0152831383615277,
36.639973,-0.021024927557767713,,,,
36.640365,,,,,-1.276976227760315
36.640382,,,,-2.9819282719317908,
36.640404,,,0.0,,
36.640409,,0.0,,,
36.645101,-0.021069668664081047,,,,
36.645416,,,,,-1.1565285921096802
36.645469,,,0.0,,
36.645479,,0.0,,,
36.645489,,,,-2.9530125224236423,
36.650161,-0.021297368937282825,,,,
36.650355,,,0.0,,
36.650362,,0.0,,,
36.650370,,,,,-1.0636322498321533
36.650378,,,,-2.9288300065415345,
36.656113,-0.021522872102585282,,,,
36.656324,,,,,-0.9268156290054321
36.656353,,,0.0,,
36.656358,,0.0,,,
36.656364,,,,-2.9101815681710006,
36.659873,-0.02179111900338351,,,,
36.660083,,,,,-0.7331692576408386
36.660151,,,0.0,,
36.660155,,0.0,,,
36.660160,,,,-2.89605087143742,
36.664995,-0.022171218669965072,,,,
36.665048,,,,,-0.5500969886779785
36.665067,,,0.0,,
36.665072,,0.0,,,
36.665076,,,,-2.8872199272376644,
36.669823,-0.02272548907183781,,,,
36.670054,,,,,-0.3788352310657501
36.670058,,,,-2.88580795452731,
36.670076,,,0.0,,
36.670080,,0.0,,,
36.675031,-0.023279359999547045,,,,
36.675213,,0.0,,,
36.675217,,,,,-0.20180188119411469
36.675221,,,,-2.8906895628900418,
36.675241,,,0.0,,
36.679983,-0.02395147527965579,,,,
36.680308,,,,,-0.09117794781923294
36.680334,,0.0,,,
36.680339,,,,-2.903284065815443,
36.680358,,,0.0,,
36.684809,-0.024554481529476983,,,,
36.685070,,,,,0.15226688981056213
36.685074,,,,-2.922268847305598,
36.685092,,,0.0,,
36.685098,,0.0,,,
36.689873,-0.025370607245531765,,,,
36.690130,,,,,0.195280060172081
36.690160,,0.0,,,
36.690165,,,,-2.948228464236201,
36.690183,,,0.0,,
36.694891,-0.02613340316075771,,,,
36.695154,,,,,0.3784641921520233
36.695158,,,,-2.9804274853380806,
36.695177,,,0.0,,
36.695181,,0.0,,,
36.699894,-0.026881019057770204,,,,
36.700136,,,,,0.4474610388278961
36.700160,,,,-3.01874644015374,
36.700182,,,0.0,,
36.700186,,0.0,,,
36.704776,-0.027735893767685642,,,,
36.705133,,,0.0,,
36.705138,,0.0,,,
36.705142,,,,,0.45475780963897705
36.705147,,,,-3.063154722608945,
36.710271,-0.028547625267941794,,,,
36.710580,,,0.0,,
36.710584,,0.0,,,
36.710589,,,,,0.5021156668663025
36.710593,,,,-3.1130974607885555,
36.715067,-0.02906114930513632,,,,
36.715570,,,0.0,,
36.715577,,0.0,,,
36.715583,,,,,0.6729838848114014
36.715590,,,,-3.1651789775885537,
36.720333,-0.0296351936781029,,,,
36.720801,,,0.0,,
36.720809,,0.0,,,
36.720816,,,,,0.7758966088294983
36.720824,,,,-3.2199194263572055,
36.725359,-0.03018107512254189,,,,
36.725750,,,0.0,,
36.725755,,0.0,,,
36.725759,,,,,0.9365645051002502
36.725765,,,,-3.2763804312708547,
36.730072,-0.03069220231475535,,,,
36.730602,,,0.0,,
36.730613,,0.0,,,
36.730625,,,,,1.071603775024414
36.730637,,,,-3.333091826835619,
36.736096,-0.03119534002369857,,,,
36.736378,,,0.0,,
36.736382,,0.0,,,
36.736387,,,,,1.1988418102264404
36.736391,,,,-3.390312300219326,
36.739964,-0.03158562628144968,,,,
36.740230,,,0.0,,
36.740235,,0.0,,,
36.740240,,,,,1.2930532693862915
36.740245,,,,-3.447159604245108,
36.744880,-0.031944953291528626,,,,
36.745204,,,0.0,,
36.745210,,0.0,,,
36.745224,,,,,1.379282832145691
36.745238,,,,-3.5025761322343976,
36.749998,-0.0322030136011573,,,,
36.750178,,,,,1.4644014835357666
36.750205,,,0.0,,
36.750210,,0.0,,,
36.750214,,,,-3.555823254981333,
36.755261,-0.03245947601413193,,,,
36.755606,,,0.0,,
36.755622,,0.0,,,
36.755637,,,,,1.4968278408050537
36.755656,,,,-3.606634822712074,
36.759797,-0.03264782808222779,,,,
36.760168,,,0.0,,
36.760181,,0.0,,,
36.760194,,,,,1.5340520143508911
36.760209,,,,-3.6544345476943367,
36.764765,-0.03275408820972195,,,,
36.765129,,,0.0,,
36.765140,,0.0,,,
36.765152,,,,,1.53931725025177
36.765164,,,,-3.6985070374710265,
36.769705,-0.032768669016690136,,,,
36.770300,,,,,1.535813808441162
36.770368,,,,-3.7381454063179427,
36.770390,,0.0,,,
36.770409,,,0.0,,
36.774851,-0.03274510004104293,,,,
36.775204,,,,,1.513296365737915
36.775247,,,,-3.773424843971506,
36.775272,,,0.0,,
36.775277,,0.0,,,
36.780118,-0.03275308952431317,,,,
36.780636,,,,,1.453870177268982
36.780672,,,,-3.805007076377251,
36.780697,,,0.0,,
36.780699,,0.0,,,
36.785995,-0.03258890564310978,,,,
36.786479,,,,,1.3370205163955688
36.786516,,,0.0,,
36.786519,,0.0,,,
36.786522,,,,-3.8318442184705868,
36.789847,-0.03246107391078598,,,,
36.790187,,,,,1.1933432817459106
36.790205,,,,-3.854602553733923,
36.790220,,,0.0,,
36.790223,,0.0,,,
36.795626,-0.03213330535962448,,,,
36.796192,,,0.0,,
36.796208,,0.0,,,
36.796224,,,,,1.1567249298095703
36.796240,,,,-3.871651835552028,
36.799933,-0.03166032795002641,,,,
36.800262,,,0.0,,
36.800272,,0.0,,,
36.800282,,,,,1.053641676902771
36.800292,,,,-3.8829651965044003,
36.804928,-0.03125486167406184,,,,
36.805158,,,0.0,,
36.805163,,0.0,,,
36.805168,,,,,0.8694723844528198
36.805173,,,,-3.888890506142094,
36.809920,-0.030573957962355833,,,,
36.810356,,,0.0,,
36.810375,,0.0,,,
36.810391,,,,,0.8038277626037598
36.810407,,,,-3.8868878986598547,
36.815050,-0.029961364332610357,,,,
36.815497,,0.0,,,
36.815501,,,,,0.6880856156349182
36.815506,,,,-3.8787301432759365,
36.815570,,,0.0,,
36.820039,-0.02917739628671828,,,,
36.820405,,,0.0,,
36.820409,,0.0,,,
36.820414,,,,,0.5920049548149109
36.820419,,,,-3.862772561747001,
36.825055,-0.02842358854017135,,,,
36.825431,,,0.0,,
36.825446,,0.0,,,
36.825461,,,,,0.4478510916233063
36.825476,,,,-3.8403172101817686,
36.830062,-0.02784674784806019,,,,
36.830496,,,0.0,,
36.830510,,0.0,,,
36.830515,,,,,0.26383912563323975
36.830520,,,,-3.812709977773404,
36.835295,-0.027129491987474597,,,,
36.835466,,,,,0.2294824868440628
36.835479,,,,-3.779325751404709,
36.835494,,,0.0,,
36.835496,,0.0,,,
36.845493,-0.026116625245890212,,,,
36.845880,,,,,-0.06742816418409348
36.845918,,,,-3.736302352222102,
36.845934,,,0.0,,
36.845937,,0.0,,,
36.850967,-0.025690186576341274,,,,
36.851180,,,,,-0.11669222265481949
36.851204,,,,-3.6914573106163098,
36.851218,,,0.0,,
36.851220,,0.0,,,
36.854828,-0.025217408903824956,,,,
36.855065,,,,,-0.3428868353366852
36.855093,,0.0,,,
36.855097,,,,-3.64563488807407,
36.855110,,,0.0,,
36.857371,-0.025040841323552703,,,,
36.857600,,,,,-0.5312132835388184
36.857618,,,0.0,,
36.857621,,0.0,,,
36.857624,,,,-3.602175624310142,
36.860768,-0.024574055763489065,,,,
36.861002,,,,,-0.6254276037216187
36.861005,,,,-3.5573127411070455,
36.861019,,,0.0,,
36.861021,,0.0,,,
36.864348,-0.02413902839942462,,,,
36.864582,,,,,-0.5945529937744141
36.864601,,,0.0,,
36.864603,,0.0,,,
36.864606,,,,-3.511701154181233,
36.869336,-0.023747943193346485,,,,
36.869543,,,,,-0.8571003675460815
36.869567,,0.0,,,
36.869571,,,,-3.4651873660062886,
36.869588,,,0.0,,
36.874751,-0.022719696696466892,,,,
36.874902,,,,,-0.8188310861587524
36.874943,,,0.0,,
36.874947,,0.0,,,
36.874951,,,,-3.4109832324789213,
36.879709,-0.022543328853276392,,,,
